optrew,optER,valrew,valER,testrew,testER,epoch,norm val rew,norm val er,norm test rew,norm test ER,,,,,,,
,,,,,,,,,,,,,,,,,
-0.0294128707,12.4086216518,-0.0328185422,14.0185546875,-0.0340051083,14.1552734375,1,-3.2083220147,-2.8485254692,-3.5263967619,-2.9175675676,,,,,,,
-0.0350663483,14.7412109375,-0.0361837404,15.05859375,-0.0373930423,15.2294921875,2,-3.6398414147,-3.1340482574,-3.9773623536,-3.2148648649,,,,,,,
-0.0368815425,15.3731863839,-0.0368903559,15.2587890625,-0.0380969009,15.537109375,3,-3.7304507228,-3.1890080429,-4.0710524834,-3.3,,,,,,,
-0.0373146608,15.5231584821,-0.0379999585,15.76171875,-0.0391964816,16.0498046875,4,-3.8727350795,-3.327077748,-4.2174169188,-3.4418918919,,,,,,,
-0.0375253577,15.6675502232,-0.037701454,15.6103515625,-0.0389011429,15.91796875,5,-3.8344578433,-3.2855227882,-4.1781045939,-3.4054054054,,,,,,,
-0.037493372,15.6138392857,-0.0380776203,15.7958984375,-0.0392725972,16.0888671875,6,-3.8826936532,-3.336461126,-4.2275486171,-3.4527027027,,,,,,,
-0.0365393595,15.2755301339,-0.0267761333,11.4013671875,-0.0269938244,11.708984375,7,-2.4335038585,-2.1300268097,-2.5931295532,-2.2405405405,,,,,,,
-0.0381811423,15.8754185268,-0.0384850349,15.99609375,-0.0396796423,16.2646484375,8,-3.9349364321,-3.3914209115,-4.2817301222,-3.5013513514,,,,,,,
-0.0381976331,15.9089006696,-0.0384823275,15.9814453125,-0.0396761641,16.3134765625,9,-3.934589259,-3.3873994638,-4.2812671306,-3.5148648649,,,,,,,
-0.0382342282,15.8705357143,-0.0384814684,15.9765625,-0.0396725122,16.357421875,10,-3.9344790908,-3.3860589812,-4.2807810346,-3.527027027,,,,,,,
-0.0382802235,15.9786551339,-0.0384831973,15.986328125,-0.039677754,16.2646484375,11,-3.9347007946,-3.3887399464,-4.281478759,-3.5013513514,,,,,,,
-0.0382621906,15.9047154018,-0.0384832661,15.9912109375,-0.0396778516,16.2548828125,12,-3.934709614,-3.390080429,-4.2814917508,-3.4986486486,,,,,,,
-0.0382241611,15.9061104911,-0.0384824743,15.99609375,-0.0396764908,16.298828125,13,-3.9346080831,-3.3914209115,-4.2813106278,-3.5108108108,,,,,,,
-0.0382198353,15.9395926339,-0.0384838139,15.9912109375,-0.0396785376,16.2548828125,14,-3.9347798589,-3.390080429,-4.2815830686,-3.4986486486,,,,,,,
-0.0381898831,15.8984375,-0.0384840497,15.9912109375,-0.0396787903,16.259765625,15,-3.934810094,-3.390080429,-4.2816167041,-3.5,,,,,,,
