optrew,optER,valrew,valER,testrew,testER,epoch,norm val rew,norm val er,norm test rew,norm test ER,,,,,,,
,,,,,,,,,,,,,,,,,
-3.7049423286,90.7428850446,-3.1277780384,84.5751953125,-3.1257068276,84.39453125,1,-1.6335235108,-0.9552259305,-1.6186759907,-0.9908023206,,,,,,,
-2.9465173006,80.2762276786,-2.5207510293,74.8974609375,-2.5202748239,75.0439453125,2,-1.0707274464,-0.6830105755,-1.0600555195,-0.7198245366,,,,,,,
-1.902541052,65.9270368304,-1.4594277024,65.2001953125,-1.4972355977,65.6494140625,3,-0.0867373068,-0.4102458454,-0.1161168921,-0.4475732277,,,,,,,
-1.422491323,60.8182198661,-0.9533239752,53.564453125,-0.9733061768,53.8916015625,4,0.3824892377,-0.082955638,0.3673027126,-0.1068345833,,,,,,,
-1.3379212181,59.9874441964,-0.9291245006,50.341796875,-0.9239682116,50.4150390625,5,0.4049254207,0.0076912512,0.4128259047,-0.0060846187,,,,,,,
-1.2085890506,56.3790457589,-1.1352255784,54.541015625,-1.1586541243,54.4482421875,6,0.2138418713,-0.1104243923,0.1962857245,-0.1229658978,,,,,,,
-1.1673742083,54.5919363839,-1.3614763826,57.177734375,-1.3367145628,56.650390625,7,0.0040768028,-0.1845900288,0.0319927809,-0.1867836423,,,,,,,
-1.108060619,50.1646205357,-0.844613567,49.74609375,-0.8467471406,49.8876953125,8,0.483278476,0.0244471913,0.4840763024,0.0091976794,,,,,,,
-0.7681302305,40.1939174107,-1.1309147559,51.533203125,-1.1458339117,51.6357421875,9,0.2178385863,-0.025820629,0.2081146882,-0.0414603085,,,,,,,
-0.8098585267,43.7332589286,-0.5494507421,37.3388671875,-0.5399218976,36.640625,10,0.7569342998,0.3734377146,0.7671780557,0.3930946653,,,,,,,
-0.3860923064,25.1646205357,-0.3884904195,36.09375,-0.389728551,35.9423828125,11,0.9061662693,0.4084603763,0.9057585694,0.4133295599,,,,,,,
-0.4392467103,27.2419084821,-0.5536128927,32.6806640625,-0.565370892,32.4609375,12,0.7530754238,0.5044636726,0.7436967579,0.5142210273,,,,,,,
-0.7642507843,40.5740792411,-0.8827698916,39.16015625,-0.8524605349,38.5009765625,13,0.4479024071,0.3222084878,0.4788046633,0.3391821141,,,,,,,
-0.8488090791,42.0828683036,-0.9016567037,40.0341796875,-0.9022621512,40.8544921875,14,0.4303917802,0.2976239528,0.4328536693,0.2709777841,,,,,,,
