optrew,optER,valrew,valER,testrew,testER,epoch,norm val rew,norm val er,norm test rew,norm test ER,,,,,,,
,,,,,,,,,,,,,,,,,
-0.4301059612,64.2954799107,-0.4269665498,63.5986328125,-0.4234917834,63.9599609375,1,-13.1783521982,-5.7292255512,-13.0843455031,-5.7255343082,,,,,,,
-0.4114442055,61.8233816964,-0.3954705324,59.00390625,-0.3912093326,58.8916015625,2,-12.0535586775,-5.1972866026,-11.9307979405,-5.1417322835,,,,,,,
-0.3674000949,56.3616071429,-0.3462552365,54.0380859375,-0.3381089952,53.5400390625,3,-10.2959699257,-4.6223855285,-10.0333656408,-4.5253093363,,,,,,,
-0.3234885374,50.966796875,-0.3038096957,48.2080078125,-0.3005997447,48.2763671875,4,-8.7801443333,-3.9474279254,-8.6930490486,-3.9190101237,,,,,,,
-0.2874038392,46.6594587054,-0.2652439957,43.4521484375,-0.259240013,43.0224609375,5,-7.4028765719,-3.3968343697,-7.2151433579,-3.3138357705,,,,,,,
-0.2466580809,41.533203125,-0.2316518415,39.1650390625,-0.2305961274,39.794921875,6,-6.2032252967,-2.900508762,-6.1916125034,-2.9420697413,,,,,,,
-0.2122502985,37.0200892857,-0.2010747548,35.3515625,-0.1984723376,35.8544921875,7,-5.1112488577,-2.4590163934,-5.0437343697,-2.4881889764,,,,,,,
-0.1849666496,33.1612723214,-0.1723546784,30.751953125,-0.1664399344,30.1318359375,8,-4.0855904263,-1.9265121538,-3.8991217495,-1.8290213723,,,,,,,
-0.1461384521,27.5523158482,-0.1326611236,26.103515625,-0.1311188813,26.4892578125,9,-2.6680444326,-1.3883550028,-2.6369959279,-1.4094488189,,,,,,,
-0.1096763523,22.8885323661,-0.0938868747,19.931640625,-0.0914833176,19.74609375,10,-1.2833289208,-0.6738270209,-1.2206998657,-0.6327334083,,,,,,,
-0.0581904763,12.0954241071,-0.0576903436,11.11328125,-0.0563666951,11.0498046875,11,0.009330501,0.3470887507,0.0341210455,0.3689538808,,,,,,,
-0.1482480355,27.59765625,-0.1890742928,33.3544921875,-0.1869891761,33.1640625,12,-4.6826854058,-2.2278123233,-4.6334070042,-2.1782902137,,,,,,,
-0.1773414022,31.5213448661,-0.1800941084,31.0546875,-0.1752183714,31.1083984375,13,-4.3619828512,-1.9615602035,-4.2128012966,-1.9415073116,,,,,,,
-0.1670660693,30.4024832589,-0.1578700976,29.8876953125,-0.1557478569,29.8486328125,14,-3.5683135147,-1.8264556246,-3.5170621553,-1.7964004499,,,,,,,
-0.1582345511,29.5710100446,-0.1327327831,27.529296875,-0.1329359575,27.5,15,-2.6706035542,-1.5534200113,-2.7019254408,-1.525871766,,,,,,,
