optrew,optER,valrew,valER,testrew,testER,epoch,norm val rew,norm val er,norm test rew,norm test ER,,,,,,,
,,,,,,,,,,,,,,,,,
-0.8195563911,69.8590959821,-1.0177969679,74.4287109375,-1.0162609346,73.701171875,1,-43.9981976756,-7.0879310345,-39.2397542228,-7.2495564755,,,,,,,
-0.8892069278,73.3084542411,-1.0183632135,74.6630859375,-1.0166348629,73.994140625,2,-44.0246005935,-7.1155172414,-39.2553521628,-7.2850384388,,,,,,,
-0.8928894207,73.3112444196,-1.0167641126,74.111328125,-1.0151060656,73.4765625,3,-43.9500376641,-7.0505747126,-39.1915803332,-7.2223536369,,,,,,,
-0.8910773058,73.3461216518,-1.016140838,74.0771484375,-1.0146163374,73.4619140625,4,-43.9209755971,-7.0465517241,-39.1711519479,-7.2205795387,,,,,,,
-0.8964321115,73.5023716518,-1.0161127008,74.1259765625,-1.0145923726,73.5595703125,5,-43.9196636188,-7.0522988506,-39.1701522871,-7.2324068598,,,,,,,
-0.8964805094,73.5128348214,-1.0167278409,74.4677734375,-1.0148982935,73.73046875,6,-43.9483463879,-7.0925287356,-39.1829133848,-7.2531046718,,,,,,,
-0.8973287197,73.8162667411,-1.0214382067,74.951171875,-1.0189672954,74.2529296875,7,-44.1679814704,-7.1494252874,-39.3526466128,-7.3163808397,,,,,,,
-0.899105272,73.8413783482,-1.0240146451,74.9560546875,-1.0218852267,74.3115234375,8,-44.2881157163,-7.15,-39.4743643927,-7.3234772324,,,,,,,
-0.8984438638,73.9278738839,-1.0240233198,74.9365234375,-1.0219739221,74.287109375,9,-44.288520201,-7.1477011494,-39.4780642098,-7.3205204021,,,,,,,
-0.8997372111,73.9069475446,-1.024680879,75.107421875,-1.0225452811,74.4384765625,10,-44.3191808909,-7.167816092,-39.5018977197,-7.3388527499,,,,,,,
-0.902651979,74.033203125,-1.0249723822,75.1123046875,-1.0229009539,74.5361328125,11,-44.332773112,-7.1683908046,-39.5167341584,-7.350680071,,,,,,,
-0.8992577526,74.0164620536,-1.0242839895,75.166015625,-1.0220110506,74.5947265625,12,-44.3006747175,-7.1747126437,-39.4796129769,-7.3577764636,,,,,,,
-0.898816177,73.8595145089,-1.0251674324,75.126953125,-1.0231629066,74.5166015625,13,-44.3418679206,-7.1701149425,-39.5276611824,-7.3483146067,,,,,,,
